Date,Open,High,Low,Close,Adj Close,Volume,SMA30,SMA30_Slope,EMA10,ATR,HH20,LL10,ROC12,TRIX,TRIX_SIGNAL,Symbol
2021-04-23,147.86000061035156,167.86000061035156,146.52000427246094,161.22999572753906,151.97438049316406,3685000,,,161.22999572753906,,,,,,,ALB
2021-04-30,162.75,171.9600067138672,162.0,168.1699981689453,158.5159454345703,5038100,,,162.77221849229602,,,,,0.015673778707658848,0.015673778707658848,ALB
2021-05-07,169.50999450683594,169.99000549316406,150.0,162.72000122070312,153.37889099121094,6262000,,,162.76061465416427,,,,,0.02747433029672841,0.018296123505229862,ALB
2021-05-14,163.38999938964844,165.13999938964844,153.67999267578125,163.80999755859375,154.40626525878906,4252300,,,162.99381085514858,,,,,0.03853239332938241,0.02279307235504154,ALB
2021-05-21,162.5,163.80999755859375,152.5800018310547,159.5800018310547,150.41909790039062,4477700,,,162.23518662757215,,,,,0.038743664239659914,0.026337648329401178,ALB
2021-05-28,160.5500030517578,169.6999969482422,154.22999572753906,167.0800018310547,157.4885711669922,5035800,,,163.31181222834604,,,,,0.04915566495087287,0.031408318689728223,ALB
2021-06-04,170.0,173.83999633789062,165.77999877929688,173.5399932861328,163.5776824951172,3102900,,,165.58474135229864,,,,,0.07945233389354822,0.04208476651279933,ALB
2021-06-11,174.0,177.5800018310547,167.33999633789062,170.17999267578125,160.77015686035156,3959800,,,166.60590831307255,,,,,0.11194245410997006,0.05760869708994838,ALB
2021-06-18,169.6300048828125,170.38999938964844,157.82000732421875,157.97000122070312,149.23529052734375,4757700,,,164.68681784810155,,,146.52000427246094,,0.11574377048264584,0.0705276022883256,ALB
2021-06-25,159.92999267578125,169.86000061035156,158.9199981689453,166.77000427246094,157.54873657226562,5020800,,,165.14974816462586,13.298001098632813,,150.0,,0.12134033216628648,0.08181932003898357,ALB
2021-07-02,167.8300018310547,172.52000427246094,165.97000122070312,170.64999389648438,161.2141876220703,3044300,,,166.37202499392774,11.819001770019531,,150.0,,0.13591555536129896,0.09384070566616476,ALB
2021-07-09,171.0,176.32000732421875,163.1999969482422,175.50999450683594,165.80545043945312,3452500,,,168.40268488568512,12.058001708984374,,152.5800018310547,,0.16534252369213576,0.10972999856082498,ALB
2021-07-16,176.7100067138672,192.77000427246094,176.00999450683594,180.66000366210938,170.67071533203125,8334800,,,171.12653350266828,11.785002136230469,,152.5800018310547,0.12051112354679261,0.21269176974600956,0.13261039215753267,ALB
2021-07-23,174.1999969482422,198.3300018310547,170.24000549316406,190.35000610351562,179.8249053955078,6567600,,,175.39841630285656,13.448001098632812,,154.22999572753906,0.13189039766943478,0.28852089307795925,0.1672571701398497,ALB
2021-07-30,191.0,211.0,184.9499969482422,206.0399932861328,194.64732360839844,7116500,,,182.2076556324735,14.930001831054687,,157.82000732421875,0.26622413803127487,0.4101735101948112,0.22123857904095223,ALB
2021-08-06,208.36000061035156,227.38999938964844,201.5500030517578,226.7100067138672,214.17445373535156,7467000,,,192.0970669838943,15.967001342773438,211.0,157.82000732421875,0.38398150352681926,0.5950740285875389,0.3043131233846381,ALB
2021-08-13,224.7100067138672,242.07000732421875,220.0800018310547,235.22000122070312,222.21389770507812,7258200,,,201.6799412587407,17.36000213623047,227.38999938964844,157.82000732421875,0.47399422560307736,0.8207177529522935,0.419069707733006,ALB
2021-08-20,232.4499969482422,232.4499969482422,210.52000427246094,219.67999267578125,207.53317260742188,7705500,,,205.67995268474974,18.806001281738283,242.07000732421875,158.9199981689453,0.31481919001840675,1.0161561525976692,0.5517555843695978,ALB
2021-08-27,225.1300048828125,240.5399932861328,222.0500030517578,236.64999389648438,223.56480407714844,6486700,,,212.56218406513523,19.63500213623047,242.07000732421875,163.1999969482422,0.3636625737693546,1.2112453345314966,0.6983088621833531,ALB
2021-09-03,240.7100067138672,248.7100067138672,230.5800018310547,241.86000061035156,228.4867401123047,4830000,186.71899871826173,,219.0728099640722,20.259002685546875,242.07000732421875,163.1999969482422,0.4212011459603928,1.396591215766363,0.853482718535133,ALB
2021-09-10,241.0,253.10000610351562,235.33999633789062,241.1699981689453,227.83489990234375,4953800,190.71599884033202,3.9970001220702898,223.98329623182178,21.380003356933592,248.7100067138672,170.24000549316406,0.5266822580573496,1.5536140475225668,1.0090674583101182,ALB
2021-09-17,242.92999267578125,243.25,222.4499969482422,226.85000610351562,214.6644744873047,8735000,193.64999923706054,2.9340003967285213,224.62034286997596,22.14800262451172,253.10000610351562,170.24000549316406,0.3602566426328011,1.6446049624953663,1.150298014795729,ALB
2021-09-24,216.64999389648438,232.24000549316406,210.24000549316406,226.39999389648438,214.23867797851562,5919300,196.8339988708496,3.183999633789057,225.0158208758667,22.62200164794922,253.10000610351562,184.9499969482422,0.32669207145602197,1.6818432281507256,1.2684191733190615,ALB
2021-10-01,225.99000549316406,228.85000610351562,210.49000549316406,218.88999938964844,207.13211059570312,4704200,199.58799896240234,2.75400009155274,223.65452721226262,21.649002075195312,253.10000610351562,201.5500030517578,0.24716543923726753,1.6624720248741731,1.3559864736646419,ALB
2021-10-08,219.0,226.94000244140625,212.61000061035156,215.05999755859375,203.50779724121094,4972800,202.36199874877929,2.7739997863769474,221.74463173366954,20.477001953125,253.10000610351562,210.24000549316406,0.19041289272208317,1.597153474175017,1.4095791404447253,ALB
2021-10-15,215.10000610351562,234.5399932861328,213.89999389648438,228.77000427246094,216.48135375976562,4503000,205.4464988708496,3.084500122070324,223.30582563117872,19.957002258300783,253.10000610351562,210.24000549316406,0.2018387020594674,1.5301655127307523,1.4363761120638425,ALB
2021-10-22,227.83999633789062,244.36000061035156,227.5399932861328,231.50999450683594,219.07415771484375,4623000,208.34499893188476,2.8985000610351506,225.12897427021366,19.44000244140625,253.10000610351562,210.24000549316406,0.12361678339472815,1.4656537239611245,1.4428822480410162,ALB
2021-10-29,234.89999389648438,251.8000030517578,230.6300048828125,250.47000122070312,237.01573181152344,9693200,212.35949935913087,4.014500427246105,230.76031359254466,19.087002563476563,253.10000610351562,210.24000549316406,0.10480346611618097,1.4366672883286968,1.441501145882723,ALB
