Date,Open,High,Low,Close,Adj Close,Volume,SMA30,SMA30_Slope,EMA10,ATR,HH20,LL10,ROC12,TRIX,TRIX_SIGNAL,Symbol
2021-04-23,114.26249694824219,116.29100036621094,112.82250213623047,115.76499938964844,114.82231903076172,73696000,,,115.76499938964844,,,,,,,GOOG
2021-04-30,115.99649810791016,122.618896484375,115.2135009765625,120.50599670410156,119.52470397949219,191230000,,,116.8185543484158,,,,,0.014912565546221224,0.014912565546221224,GOOG
2021-05-07,120.13600158691406,120.98500061035156,115.58499908447266,119.93450164794922,118.9578628540039,134604000,,,117.51098708164545,,,,,0.03605198921519115,0.019610215250436762,GOOG
2021-05-14,118.74449920654297,118.9000015258789,111.50250244140625,115.80799865722656,114.8649673461914,146344000,,,117.13254520955236,,,,,0.04649569978669721,0.02558476736960575,GOOG
2021-05-21,115.46600341796875,118.44999694824219,113.1760025024414,117.25499725341797,116.30018615722656,103158000,,,117.15975677485582,,,,,0.05417211354650231,0.03193751096447165,GOOG
2021-05-28,118.3499984741211,122.14720153808594,118.00550079345703,120.5780029296875,119.59613037109375,125008000,,,117.91936703148508,,,,,0.06991828607783024,0.040377683211884674,GOOG
2021-06-04,121.0999984741211,122.69294738769531,119.1415023803711,122.58799743652344,121.58975982666016,80618000,,,118.95684045482693,,,,,0.09557593370774775,0.052643961099854246,GOOG
2021-06-11,122.56600189208984,126.34950256347656,122.05364990234375,125.69650268554688,124.6729507446289,125510000,,,120.4545431727647,,,,,0.13494647783300895,0.07093340926277751,GOOG
2021-06-18,125.66950225830078,127.19650268554688,124.14994812011719,125.56749725341797,124.54499053955078,150110000,,,121.59075519068764,,,111.50250244140625,,0.17910426629796916,0.0949713774928201,GOOG
2021-06-25,125.73999786376953,127.7959976196289,125.13424682617188,126.99500274658203,125.96088409423828,119352000,,,122.79169909199751,4.842769622802734,,111.50250244140625,,0.22701691851025885,0.12431483105225093,GOOG
2021-07-02,127.0,128.84800720214844,124.75749969482422,128.718994140625,127.67082214355469,111346000,,,124.10887576947029,4.90497055053711,,111.50250244140625,,0.27851257407673913,0.15858099616880386,GOOG
2021-07-09,129.44949340820312,130.639892578125,128.0399932861328,129.57449340820312,128.5193328857422,72916000,,,125.32345746696647,4.424420928955078,,111.50250244140625,,0.3302964564341204,0.1967399873388742,GOOG
2021-07-16,129.83349609375,132.99600219726562,129.60000610351562,131.8455047607422,130.77188110351562,82916000,,,126.77280131002775,4.226571655273437,,113.1760025024414,0.1389064523463528,0.38451391678222535,0.23846752721517447,GOOG
2021-07-23,131.15550231933594,138.80850219726562,128.53700256347656,137.8159942626953,136.69375610351562,99522000,,,129.2268441883983,4.410521697998047,,118.00550079345703,0.14364428353800407,0.45342684664395616,0.28623626486601483,GOOG
2021-07-30,138.25,140.01100158691406,134.81419372558594,135.2209930419922,134.119873046875,163142000,,,130.55887726697472,4.402803039550781,,119.1415023803711,0.12745699681076172,0.5165858796640777,0.3374250681544732,GOOG
