Date,Open,High,Low,Close,Adj Close,Volume,SMA30,SMA30_Slope,EMA10,ATR,HH20,LL10,ROC12,TRIX,TRIX_SIGNAL,Symbol
2021-04-23,345.1199951171875,346.54998779296875,340.1099853515625,342.0400085449219,315.50146484375,2489600,,,342.0400085449219,,,,,,,NOC
2021-04-30,342.04998779296875,356.8800048828125,336.0299987792969,354.44000244140625,326.9393310546875,4990400,,,344.7955627441406,,,,,0.013200928927159516,0.013200928927159516,NOC
2021-05-07,352.0400085449219,375.92999267578125,352.0400085449219,370.6300048828125,341.8731994628906,5658500,,,350.53654988606775,,,,,0.05073909238326735,0.021542743028516814,NOC
2021-05-14,373.29998779296875,378.6099853515625,362.5400085449219,371.6099853515625,342.7771301269531,4183000,,,355.2195355450666,,,,,0.1014399906115182,0.03929768693585045,NOC
2021-05-21,372.5,377.0199890136719,363.5199890136719,370.4599914550781,341.71636962890625,3539400,,,358.60630352506917,,,,,0.15518426286447173,0.06505025936443296,NOC
2021-05-28,372.70001220703125,374.3800048828125,365.3999938964844,365.8699951171875,338.9187927246094,3520900,,,360.22045721220655,,,,,0.20176502222870596,0.09543131777871584,NOC
2021-06-04,369.2200012207031,379.0299987792969,364.489990234375,377.510009765625,349.701416015625,3358700,,,364.0625800018551,,,,,0.2525047905341804,0.13033653394659686,NOC
2021-06-11,376.3999938964844,378.0,368.1300048828125,375.05999755859375,347.431884765625,3805600,,,366.5064505700193,,,,,0.29880022856556554,0.1677729105285899,NOC
2021-06-18,372.45001220703125,378.17999267578125,365.239990234375,367.19000244140625,340.1416015625,5560000,,,366.6583509858831,,,336.0299987792969,,0.3298783110080805,0.2037963328573656,NOC
2021-06-25,369.79998779296875,375.4100036621094,367.5400085449219,373.30999755859375,345.81072998046875,5670500,,,368.13649466870766,13.529998779296875,,336.0299987792969,,0.3549028961104428,0.2373755691358272,NOC
2021-07-02,373.3900146484375,373.3900146484375,360.0,369.20001220703125,342.0035400390625,3117600,,,368.3728318994462,14.225,,352.0400085449219,,0.3689461920869386,0.26661348534718526,NOC
2021-07-09,368.0299987792969,373.510009765625,362.75,371.82000732421875,344.4305419921875,1908900,,,369.138870882729,13.216000366210938,,360.0,,0.3767832915430036,0.29109566450181157,NOC
2021-07-16,370.1600036621094,373.9800109863281,361.3399963378906,362.80999755859375,336.0842590332031,3471900,,,367.73245458847674,12.09100341796875,,360.0,0.060723858305435696,0.36957137975233145,0.3085347123352604,NOC
2021-07-23,361.3699951171875,363.32000732421875,350.6400146484375,361.30999755859375,334.69476318359375,3438400,,,366.3052419151694,11.752005004882813,,360.0,0.019382674274535994,0.3508823232472924,0.3179452925379342,NOC
2021-07-30,357.9200134277344,369.8399963378906,355.29998779296875,363.0199890136719,336.27874755859375,3514200,,,365.5751857148366,11.856005859375,,350.6400146484375,-0.020532649188904184,0.32700364023465767,0.3199582586927616,NOC
2021-08-06,363.82000732421875,367.3599853515625,356.510009765625,362.1099853515625,335.4357604980469,2417100,,,364.8051411896646,12.043002319335937,379.0299987792969,350.6400146484375,-0.025564436840986637,0.29942548374106703,0.3153954198146073,NOC
2021-08-13,361.7200012207031,367.3500061035156,358.8699951171875,363.1099853515625,336.36212158203125,2272800,,,364.4284398923086,11.437002563476563,379.0299987792969,350.6400146484375,-0.01984021560505511,0.2713437954857012,0.30560616996373924,NOC
2021-08-20,362.4599914550781,371.760009765625,359.260009765625,363.0,336.2602233886719,2980400,,,364.1110088051289,11.700003051757813,379.0299987792969,350.6400146484375,-0.007844303046135925,0.24366940253144342,0.2918424438676735,NOC
2021-08-27,365.0,368.4599914550781,360.7799987792969,364.8399963378906,339.41766357421875,2503100,,,364.2730060346315,11.174002075195313,379.0299987792969,350.6400146484375,-0.03356205954803815,0.21901040593090837,0.27565754654839236,NOC
2021-09-03,364.75,369.29998779296875,363.9100036621094,365.92999267578125,340.4316711425781,2876700,365.7634979248047,,364.6412252882203,10.891000366210937,379.0299987792969,350.6400146484375,-0.02434278500038156,0.19805808587900486,0.2584132219551951,NOC
2021-09-10,363.5400085449219,365.5199890136719,352.8599853515625,354.1000061035156,329.4259948730469,3357700,366.3664978027344,0.6029998779296761,362.29873213606373,10.858999633789063,379.0299987792969,350.6400146484375,-0.03564910877435845,0.16794952619889614,0.23831017845379532,NOC
2021-09-17,355.739990234375,357.54998779296875,347.0199890136719,350.239990234375,325.8349609375,4593600,366.1564971923828,-0.21000061035158524,359.61901171346625,10.83599853515625,379.0299987792969,350.6400146484375,-0.0617985252875467,0.129754575446972,0.2141867111189457,NOC
2021-09-24,346.9700012207031,357.1400146484375,344.8900146484375,355.70001220703125,330.91455078125,3209500,365.4099975585938,-0.7464996337890284,358.74812293425845,10.7969970703125,378.17999267578125,347.0199890136719,-0.036565545919943765,0.09419907790877424,0.18752279262779648,NOC
2021-10-01,356.6400146484375,366.0,355.80999755859375,360.9200134277344,335.77081298828125,3712000,364.87549896240233,-0.5344985961914404,359.23076526614193,10.55899658203125,378.17999267578125,344.8900146484375,-0.02931524307937472,0.0674429928089193,0.160838392668046,NOC
2021-10-08,361.6499938964844,390.94000244140625,361.489990234375,389.7200012207031,362.56402587890625,3689900,365.83849945068357,0.9630004882812386,366.00615103382216,12.10699462890625,375.4100036621094,344.8900146484375,0.07417106431242537,0.07655631087983839,0.14210904115955542,NOC
