Date,Open,High,Low,Close,Adj Close,Volume,SMA30,SMA30_Slope,EMA10,ATR,HH20,LL10,ROC12,TRIX,TRIX_SIGNAL,Symbol
2021-04-23,60.4900016784668,62.95000076293945,56.5260009765625,58.5,58.5,5681600,,,58.5,,,,,,,APP
2021-04-30,58.77000045776367,61.11000061035156,57.650001525878906,58.0099983215332,58.0099983215332,2312900,,,58.391110738118485,,,,,-0.003050012587269002,-0.003050012587269002,APP
2021-05-07,58.529998779296875,60.40999984741211,54.720001220703125,57.2599983215332,57.2599983215332,3922300,,,58.13975242332175,,,,,-0.01241108880634112,-0.005130251747062806,APP
2021-05-14,59.209999084472656,59.209999084472656,49.40999984741211,57.2599983215332,57.2599983215332,7027200,,,57.944251511813185,,,,,-0.024956758703442716,-0.009536142181813898,APP
2021-05-21,56.16999816894531,70.16999816894531,55.82500076293945,68.3499984741211,68.3499984741211,4603700,,,60.25663972565939,,,,,0.030509540879397612,-0.000637101501544674,APP
2021-05-28,68.41999816894531,75.18000030517578,66.5199966430664,74.30999755859375,74.30999755859375,4369000,,,63.379608132978134,,,,,0.1606082282196608,0.03519519399205654,APP
2021-06-04,74.25,74.72000122070312,67.66999816894531,74.36000061035156,74.36000061035156,2390700,,,65.81969535017222,,,,,0.326853173535846,0.10000807833512086,APP
2021-06-11,74.19999694824219,82.51000213623047,72.22000122070312,82.41999816894531,82.41999816894531,4773000,,,69.5086515321218,,,,,0.5520201525956558,0.20045520594857308,APP
2021-06-18,82.5,90.02999877929688,80.2959976196289,88.20999908447266,88.20999908447266,6803200,,,73.66450654375532,,,49.40999984741211,,0.8296285428786909,0.3402715030441548,APP
2021-06-25,88.0,88.0,77.58999633789062,84.86000061035156,84.86000061035156,3515500,,,76.15239411411004,8.607300567626954,,49.40999984741211,,1.093367160375469,0.5076260935622247,APP
2021-07-02,85.30999755859375,86.45999908447266,69.41000366210938,72.06999969482422,72.06999969482422,5845400,,,75.24519535426874,9.669900131225585,,49.40999984741211,,1.246230078345767,0.6717603124030118,APP
2021-07-09,72.0199966430664,72.1500015258789,63.95000076293945,66.18000030517578,66.18000030517578,3282400,,,73.23070756558141,10.143900299072266,,49.40999984741211,,1.2819401301549016,0.8073558274589874,APP
2021-07-16,66.55000305175781,69.66999816894531,59.43000030517578,60.75,60.75,3340600,,,70.4572169954522,10.59890022277832,,55.82500076293945,0.03846153846153855,1.2095309471749305,0.8967280762847525,APP
2021-07-23,59.97999954223633,64.84600067138672,58.150001525878906,63.349998474121094,63.349998474121094,3289200,,,68.87783510182307,10.288500213623047,,59.43000030517578,0.09205309958793251,1.0900898826230687,0.9396973665821562,APP
2021-07-30,63.5,66.38899993896484,60.0,61.470001220703125,61.470001220703125,2368800,,,67.23164979490753,9.492900466918945,,58.150001525878906,0.07352432802266962,0.9366922299610669,0.9390295584441364,APP
2021-08-06,62.02000045776367,64.36000061035156,56.58000183105469,58.650001525878906,58.650001525878906,2825400,,,65.3246168462345,9.404899978637696,90.02999877929688,58.150001525878906,0.024275292439590812,0.7544584677830368,0.8980137605194476,APP
2021-08-13,59.34000015258789,63.45000076293945,55.34000015258789,56.459999084472656,56.459999084472656,5966300,,,63.3547017880652,9.51089973449707,90.02999877929688,56.58000183105469,-0.17395756627778525,0.5524401221178366,0.8212196186524229,APP
2021-08-20,56.369998931884766,70.33000183105469,54.619998931884766,69.97000122070312,69.97000122070312,7794200,,,64.8247683286514,10.052899932861328,90.02999877929688,55.34000015258789,-0.05840393595045568,0.42613206269055404,0.7334223839942298,APP
2021-08-27,70.56999969482422,77.0250015258789,68.7300033569336,74.19999694824219,74.19999694824219,5383300,,,66.90815246633824,9.908999633789062,90.02999877929688,54.619998931884766,-0.0021517436901029585,0.37502457014344515,0.6537784253607221,APP
2021-09-03,74.27999877929688,79.66999816894531,68.80400085449219,77.9800033569336,77.9800033569336,7881700,68.2309995651245,,69.36856377535943,9.933599090576172,90.02999877929688,54.619998931884766,-0.05387035805206608,0.39173494694570987,0.5955465412684972,APP
2021-09-10,77.56999969482422,80.22000122070312,67.91000366210938,77.37999725341797,77.37999725341797,7900300,69.17499942779541,0.943999862670907,71.1488823260391,9.45959930419922,90.02999877929688,54.619998931884766,-0.12277521758824117,0.44290533669650856,0.5616262735858331,APP
